----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
|:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"An Act to Amend the Central Utah Project Completion Act to Authorize Expenditures for the Conduct of Certain Water Conservation Measures in the Great Salt Lake Basin, and for Other Purposes.",1445751,https://catalog.gpo.gov/F/?func=direct&doc_number=1445751&local_base=GPO01PUB,"United States",2024,AE 2.110:118-169
"Alphabetical list of fuel oil primary suppliers.",1450898,https://catalog.gpo.gov/F/?func=direct&doc_number=1450898&local_base=GPO01PUB,"United States. Office of Price Administration.",1943,PR 32.4202:F 95/2
"Biden administration withdraws offshore areas from oil and gas leasing : can a withdrawal be withdrawn? /",1449368,https://catalog.gpo.gov/F/?func=direct&doc_number=1449368&local_base=GPO01PUB,"Vann, Adam, https://id.oclc.org/worldcat/entity/E39PCjKXphrjb4KgxMCpjkQtTd",2025,LC 14.25:LSB 11259/
"Biennial report to Congress: estimates of natural gas and oil reserves, reserves growth, and undiscovered resources on the U.S. outer continental shelf and in state waters off the coasts of Texas, Louisiana, Mississippi, and Alabama.",1445623,https://catalog.gpo.gov/F/?func=direct&doc_number=1445623&local_base=GPO01PUB,"United States. Bureau of Ocean Energy Management",2022,I 72.2:R 31/
"Climate change vulnerability and adaptation in coastal Oregon /",1446384,https://catalog.gpo.gov/F/?func=direct&doc_number=1446384&local_base=GPO01PUB,"Halofsky, Jessica E., https://id.oclc.org/worldcat/entity/E39PCjBqbmxrP9QFCK3Ry9fPBd",2024,A 13.88:PNW-GTR-1024
"Climate change vulnerability and adaptation in coastal Oregon : executive summary /",1446385,https://catalog.gpo.gov/F/?func=direct&doc_number=1446385&local_base=GPO01PUB,"Hoyer, Robert Wesley, https://id.oclc.org/worldcat/entity/E39PCjyMKmFqy6HyBD3Xh6tHqP",2024,A 13.88:PNW-GTR-1024/EXEC.SUM.
"Colorado Energy Prosperity Act of 2024 : report together with dissenting virews (to accompany H.R. 6547).",1446253,https://catalog.gpo.gov/F/?func=direct&doc_number=1446253&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources",2024,Y 1.1/8:118-839
"Declaring a national emergency in order to address our nation's inadequate energy supply and infrastructure : a declaration of a national emergency in order to address our nation's inadequate energy supply and infrastructure, pursuant to 50 U.S.C. 1621(a) ; Public Law 94-412, Sec. 201(a) ; (90 Stat. 1255).",1450125,https://catalog.gpo.gov/F/?func=direct&doc_number=1450125&local_base=GPO01PUB,"United States. President (2025- : Trump)",2025,Y 1.1/7:119-15
"Declaring a national energy emergency : executive order /",1446567,https://catalog.gpo.gov/F/?func=direct&doc_number=1446567&local_base=GPO01PUB,"United States. President (2025- : Trump)",2025,PR 47.2:D 35
"Discussion draft of H.R. _____, "CORE Act" ; H.R. 7053, H.R. 8665, and H.R. 8954 : legislative hearing before the Subcommittee on Energy and Mineral Resources of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eighteenth Congress, second session, Tuesday, July 23, 2024.",1449857,https://catalog.gpo.gov/F/?func=direct&doc_number=1449857&local_base=GPO01PUB,"United States. Congress. House. Committee on Natural Resources. Subcommittee on Energy and Mineral Resources",2025,Y 4.R 31/3:118-136
