----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
|:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"1950 Census of population. April 1, 1950.",1201490,https://catalog.gpo.gov/F/?func=direct&doc_number=1201490&local_base=GPO01PUB,"No data",1950,C 3.950-4:PC-1/NO.1-8
"1950 census of population.",1201271,https://catalog.gpo.gov/F/?func=direct&doc_number=1201271&local_base=GPO01PUB,"No data",1951,C 3.950-4:PC-8/NO.1-49
"1950 census of population.",1201474,https://catalog.gpo.gov/F/?func=direct&doc_number=1201474&local_base=GPO01PUB,"No data",1951,C 3.950-3:PC-14/NO.1-22
"1950 census of population.",1201502,https://catalog.gpo.gov/F/?func=direct&doc_number=1201502&local_base=GPO01PUB,"No data",1950,C 3.950-4:PC-2/NO.1-49
"1950 census of population.",1201549,https://catalog.gpo.gov/F/?func=direct&doc_number=1201549&local_base=GPO01PUB,"No data",1950,C 3.950-4:PC-4/NO.1-7
"1950 census of population.",1201900,https://catalog.gpo.gov/F/?func=direct&doc_number=1201900&local_base=GPO01PUB,"No data",1950,C 3.950-4:PC-3/NO.1-10
"1950 census of population.",1201989,https://catalog.gpo.gov/F/?func=direct&doc_number=1201989&local_base=GPO01PUB,"No data",1951,C 3.950-4:PC-12/NO.1-39
"1950 census of population. April 1, 1950 : preliminary data.",1201903,https://catalog.gpo.gov/F/?func=direct&doc_number=1201903&local_base=GPO01PUB,"No data",1951,C 3.950-4:PC 5/NO.1-57
"1950 census of population. Preliminary reports.",1201917,https://catalog.gpo.gov/F/?func=direct&doc_number=1201917&local_base=GPO01PUB,"No data",1951,C 3.950-4:PC-7/NO.1-6
"1950 census of population. preliminary data.",1201908,https://catalog.gpo.gov/F/?func=direct&doc_number=1201908&local_base=GPO01PUB,"No data",1951,C 3.950-4:PC-6/NO.1-12
"The 1950 censuses, how they were taken : population, housing, agriculture, irrigation, drainage /",1177474,https://catalog.gpo.gov/F/?func=direct&doc_number=1177474&local_base=GPO01PUB,"No data",1955,C 3.950-10:2
"Census of housing: 1950.",1201996,https://catalog.gpo.gov/F/?func=direct&doc_number=1201996&local_base=GPO01PUB,"No data",1953,C 3.950-8/5:V.1/PT.1-7
"Census of housing: 1950.",1201999,https://catalog.gpo.gov/F/?func=direct&doc_number=1201999&local_base=GPO01PUB,"No data",1954,C 3.950-8/5:V.2/PT.1-5
"Census of housing: 1950. United States and economic subregions /",1202001,https://catalog.gpo.gov/F/?func=direct&doc_number=1202001&local_base=GPO01PUB,"No data",1953,C 3.950-8/5:V.3
"Census of housing: 1950. mortgaged nonfarm properties /",1202217,https://catalog.gpo.gov/F/?func=direct&doc_number=1202217&local_base=GPO01PUB,"No data",1952,C 3.950-8/5:V.4/PT.1-2
"Census of population, 1950.",1200870,https://catalog.gpo.gov/F/?func=direct&doc_number=1200870&local_base=GPO01PUB,"No data",1952,C 3.950-7/5:V.1
"Census of population, 1950.",1200878,https://catalog.gpo.gov/F/?func=direct&doc_number=1200878&local_base=GPO01PUB,"No data",1953,C 3.950-7/5:V.3/PT.1-4
"Census of population, 1950.",1201199,https://catalog.gpo.gov/F/?func=direct&doc_number=1201199&local_base=GPO01PUB,"No data",1953,C 3.950-7/6:PT.1-5
"Census of population, 1950. number of inhabitants, general and detailed characteristics of the population /",1200872,https://catalog.gpo.gov/F/?func=direct&doc_number=1200872&local_base=GPO01PUB,"No data",1952,C 3.950-7/5:V.2/PT.1-54
"Infant enumeration study, 1950 : completeness of enumeration of infants related to: residence, race, birth month, age and education of mother, occupation of father /",1177467,https://catalog.gpo.gov/F/?func=direct&doc_number=1177467&local_base=GPO01PUB,"No data",1953,C 3.950-10:1
"United States Census of Agriculture, 1950.",1204463,https://catalog.gpo.gov/F/?func=direct&doc_number=1204463&local_base=GPO01PUB,"No data",1952,C 3.950-9:V.1/PT.1-34
"United States census of housing, 1950.",1202301,https://catalog.gpo.gov/F/?func=direct&doc_number=1202301&local_base=GPO01PUB,"No data",1951,C 3.950-8:V.5/
